eid	filename	class_mark	sort_class_mark
122370	MS-DAR-00003-000-00299.jpg	DAR 3: 302r	DAR 00003: 00302R
122959	MS-DAR-00003-000-00300.jpg	DAR 3: 302v	DAR 00003: 00302V
122371	MS-DAR-00003-000-00301.jpg	DAR 3: 303ar	DAR 00003: 00303AR
122961	MS-DAR-00003-000-00302.jpg	DAR 3: 303av	DAR 00003: 00303AV
122372	MS-DAR-00003-000-00303.jpg	DAR 3: 303r	DAR 00003: 00303R
122960	MS-DAR-00003-000-00304.jpg	DAR 3: 303v	DAR 00003: 00303V
122373	MS-DAR-00003-000-00305.jpg	DAR 3: 304ar	DAR 00003: 00304AR
122963	MS-DAR-00003-000-00306.jpg	DAR 3: 304av	DAR 00003: 00304AV
122374	MS-DAR-00003-000-00307.jpg	DAR 3: 304r	DAR 00003: 00304R
122962	MS-DAR-00003-000-00308.jpg	DAR 3: 304v	DAR 00003: 00304V
122375	MS-DAR-00003-000-00309.jpg	DAR 3: 305r	DAR 00003: 00305R
122964	MS-DAR-00003-000-00310.jpg	DAR 3: 305v	DAR 00003: 00305V
122376	MS-DAR-00003-000-00311.jpg	DAR 3: 306r	DAR 00003: 00306 00000R
122965	MS-DAR-00003-000-00312.jpg	DAR 3: 306v	DAR 00003: 00306 00000V
122377	MS-DAR-00003-000-00313.jpg	DAR 3: 306ar	DAR 00003: 00306AR
122966	MS-DAR-00003-000-00314.jpg	DAR 3: 306av	DAR 00003: 00306AV
122378	MS-DAR-00003-000-00315.jpg	DAR 3: 306br	DAR 00003: 00306BR
122967	MS-DAR-00003-000-00316.jpg	DAR 3: 306bv	DAR 00003: 00306BV
122379	MS-DAR-00003-000-00317.jpg	DAR 3: 306cr	DAR 00003: 00306CR
122968	MS-DAR-00003-000-00318.jpg	DAR 3: 306cv	DAR 00003: 00306CV
122380	MS-DAR-00003-000-00319.jpg	DAR 3: 307r	DAR 00003: 00307R
122969	MS-DAR-00003-000-00320.jpg	DAR 3: 307v	DAR 00003: 00307V
122381	MS-DAR-00003-000-00321.jpg	DAR 3: 308r	DAR 00003: 00308R
122970	MS-DAR-00003-000-00322.jpg	DAR 3: 308v	DAR 00003: 00308V
122382	MS-DAR-00003-000-00323.jpg	DAR 3: 309ar	DAR 00003: 00309AR
122972	MS-DAR-00003-000-00324.jpg	DAR 3: 309av	DAR 00003: 00309AV
122383	MS-DAR-00003-000-00325.jpg	DAR 3: 309r	DAR 00003: 00309R
122971	MS-DAR-00003-000-00326.jpg	DAR 3: 309v	DAR 00003: 00309V
122384	MS-DAR-00003-000-00327.jpg	DAR 3: 310ar	DAR 00003: 00310AR
122974	MS-DAR-00003-000-00328.jpg	DAR 3: 310av	DAR 00003: 00310AV
122385	MS-DAR-00003-000-00329.jpg	DAR 3: 310r	DAR 00003: 00310R
122973	MS-DAR-00003-000-00330.jpg	DAR 3: 310v	DAR 00003: 00310V
122386	MS-DAR-00003-000-00331.jpg	DAR 3: 311r	DAR 00003: 00311R
122975	MS-DAR-00003-000-00332.jpg	DAR 3: 311v	DAR 00003: 00311V
122387	MS-DAR-00003-000-00333.jpg	DAR 3: 312r	DAR 00003: 00312R
122976	MS-DAR-00003-000-00334.jpg	DAR 3: 312v	DAR 00003: 00312V
122388	MS-DAR-00003-000-00335.jpg	DAR 3: 313r	DAR 00003: 00313R
122977	MS-DAR-00003-000-00336.jpg	DAR 3: 313v	DAR 00003: 00313V
122389	MS-DAR-00003-000-00337.jpg	DAR 3: 313ar	DAR 00003: 00313_zAR
122978	MS-DAR-00003-000-00338.jpg	DAR 3: 313av	DAR 00003: 00313_zAV
122390	MS-DAR-00003-000-00339.jpg	DAR 3: 314r	DAR 00003: 00314 00000 R
122979	MS-DAR-00003-000-00340.jpg	DAR 3: 314v	DAR 00003: 00314 00000 V
122391	MS-DAR-00003-000-00341.jpg	DAR 3: 314a[1]r	DAR 00003: 00314A 00001 R
122980	MS-DAR-00003-000-00342.jpg	DAR 3: 314a[1]v	DAR 00003: 00314A 00001 V
122393	MS-DAR-00003-000-00343.jpg	DAR 3: 314br	DAR 00003: 00314BR
122982	MS-DAR-00003-000-00344.jpg	DAR 3: 314bv	DAR 00003: 00314BV
122392	MS-DAR-00003-000-00345.jpg	DAR 3: 314a[2]r	DAR 00003: 00314A 00002 R
122981	MS-DAR-00003-000-00346.jpg	DAR 3: 314a[2]v	DAR 00003: 00314A 00002 V
122394	MS-DAR-00003-000-00347.jpg	DAR 3: 315r	DAR 00003: 00315R
122983	MS-DAR-00003-000-00348.jpg	DAR 3: 315v	DAR 00003: 00315V
122395	MS-DAR-00003-000-00349.jpg	DAR 3: 316r	DAR 00003: 00316R
122984	MS-DAR-00003-000-00350.jpg	DAR 3: 316v	DAR 00003: 00316V
122396	MS-DAR-00003-000-00351.jpg	DAR 3: 317r	DAR 00003: 00317R
122985	MS-DAR-00003-000-00352.jpg	DAR 3: 317v	DAR 00003: 00317V
122397	MS-DAR-00003-000-00353.jpg	DAR 3: 318ar	DAR 00003: 00318AR
122987	MS-DAR-00003-000-00354.jpg	DAR 3: 318av	DAR 00003: 00318AV
122398	MS-DAR-00003-000-00355.jpg	DAR 3: 318r	DAR 00003: 00318R
122986	MS-DAR-00003-000-00356.jpg	DAR 3: 318v	DAR 00003: 00318V
122399	MS-DAR-00003-000-00357.jpg	DAR 3: 319r	DAR 00003: 00319R
122988	MS-DAR-00003-000-00358.jpg	DAR 3: 319v	DAR 00003: 00319V
122400	MS-DAR-00003-000-00359.jpg	DAR 3: 320r	DAR 00003: 00320R
122989	MS-DAR-00003-000-00360.jpg	DAR 3: 320v	DAR 00003: 00320V
122401	MS-DAR-00003-000-00361.jpg	DAR 3: 321r	DAR 00003: 00321R
122990	MS-DAR-00003-000-00362.jpg	DAR 3: 321v	DAR 00003: 00321V
122402	MS-DAR-00003-000-00363.jpg	DAR 3: 322r	DAR 00003: 00322R
122991	MS-DAR-00003-000-00364.jpg	DAR 3: 322v	DAR 00003: 00322V
122403	MS-DAR-00003-000-00365.jpg	DAR 3: 323r	DAR 00003: 00323R
122992	MS-DAR-00003-000-00366.jpg	DAR 3: 323v	DAR 00003: 00323V
122404	MS-DAR-00003-000-00367.jpg	DAR 3: 324r	DAR 00003: 00324R
122993	MS-DAR-00003-000-00368.jpg	DAR 3: 324v	DAR 00003: 00324V
122405	MS-DAR-00003-000-00369.jpg	DAR 3: 324ar	DAR 00003: 00324_zAR
122994	MS-DAR-00003-000-00370.jpg	DAR 3: 324av	DAR 00003: 00324_zAV
122406	MS-DAR-00003-000-00371.jpg	DAR 3: 325r	DAR 00003: 00325R
122995	MS-DAR-00003-000-00372.jpg	DAR 3: 325v	DAR 00003: 00325V
122407	MS-DAR-00003-000-00373.jpg	DAR 3: 326r	DAR 00003: 00326R
122996	MS-DAR-00003-000-00374.jpg	DAR 3: 326v	DAR 00003: 00326V
122408	MS-DAR-00003-000-00375.jpg	DAR 3: 327r	DAR 00003: 00327R
122997	MS-DAR-00003-000-00376.jpg	DAR 3: 327v	DAR 00003: 00327V
122409	MS-DAR-00003-000-00377.jpg	DAR 3: 328ar	DAR 00003: 00328AR
122999	MS-DAR-00003-000-00378.jpg	DAR 3: 328av	DAR 00003: 00328AV
122410	MS-DAR-00003-000-00379.jpg	DAR 3: 328r	DAR 00003: 00328R
122998	MS-DAR-00003-000-00380.jpg	DAR 3: 328v	DAR 00003: 00328V
122411	MS-DAR-00003-000-00381.jpg	DAR 3: 329r	DAR 00003: 00329R
123000	MS-DAR-00003-000-00382.jpg	DAR 3: 329v	DAR 00003: 00329V
122412	MS-DAR-00003-000-00383.jpg	DAR 3: 330r	DAR 00003: 00330R
123001	MS-DAR-00003-000-00384.jpg	DAR 3: 330v	DAR 00003: 00330V
122413	MS-DAR-00003-000-00385.jpg	DAR 3: 330ar	DAR 00003: 00330_zAR
123002	MS-DAR-00003-000-00386.jpg	DAR 3: 330av	DAR 00003: 00330_zAV
122414	MS-DAR-00003-000-00387.jpg	DAR 3: 331r	DAR 00003: 00331R
123003	MS-DAR-00003-000-00388.jpg	DAR 3: 331v	DAR 00003: 00331V
122415	MS-DAR-00003-000-00389.jpg	DAR 3: 332ar	DAR 00003: 00332AR
123005	MS-DAR-00003-000-00390.jpg	DAR 3: 332av	DAR 00003: 00332AV
122416	MS-DAR-00003-000-00391.jpg	DAR 3: 332br	DAR 00003: 00332BR
123006	MS-DAR-00003-000-00392.jpg	DAR 3: 332bv	DAR 00003: 00332BV
122417	MS-DAR-00003-000-00393.jpg	DAR 3: 332r	DAR 00003: 00332R
123004	MS-DAR-00003-000-00394.jpg	DAR 3: 332v	DAR 00003: 00332V
122418	MS-DAR-00003-000-00395.jpg	DAR 3: 333r	DAR 00003: 00333R
123007	MS-DAR-00003-000-00396.jpg	DAR 3: 333v	DAR 00003: 00333V
122419	MS-DAR-00003-000-00397.jpg	DAR 3: 334ar	DAR 00003: 00334AR
123009	MS-DAR-00003-000-00398.jpg	DAR 3: 334av	DAR 00003: 00334AV
122420	MS-DAR-00003-000-00399.jpg	DAR 3: 334r	DAR 00003: 00334R
123008	MS-DAR-00003-000-00400.jpg	DAR 3: 334v	DAR 00003: 00334V
122421	MS-DAR-00003-000-00401.jpg	DAR 3: 335ar	DAR 00003: 00335AR
123011	MS-DAR-00003-000-00402.jpg	DAR 3: 335av	DAR 00003: 00335AV
122422	MS-DAR-00003-000-00403.jpg	DAR 3: 335r	DAR 00003: 00335R
123010	MS-DAR-00003-000-00404.jpg	DAR 3: 335v	DAR 00003: 00335V
122423	MS-DAR-00003-000-00405.jpg	DAR 3: 336r	DAR 00003: 00336R
123012	MS-DAR-00003-000-00406.jpg	DAR 3: 336v	DAR 00003: 00336V
122424	MS-DAR-00003-000-00407.jpg	DAR 3: 337r	DAR 00003: 00337R
123013	MS-DAR-00003-000-00408.jpg	DAR 3: 337v	DAR 00003: 00337V
122425	MS-DAR-00003-000-00409.jpg	DAR 3: 338r	DAR 00003: 00338R
123014	MS-DAR-00003-000-00410.jpg	DAR 3: 338v	DAR 00003: 00338V
122426	MS-DAR-00003-000-00411.jpg	DAR 3: 339r	DAR 00003: 00339R
123015	MS-DAR-00003-000-00412.jpg	DAR 3: 339v	DAR 00003: 00339V
122427	MS-DAR-00003-000-00413.jpg	DAR 3: 340r	DAR 00003: 00340R
123016	MS-DAR-00003-000-00414.jpg	DAR 3: 340v	DAR 00003: 00340V
122428	MS-DAR-00003-000-00415.jpg	DAR 3: 341r	DAR 00003: 00341R
123017	MS-DAR-00003-000-00416.jpg	DAR 3: 341v	DAR 00003: 00341V
122429	MS-DAR-00003-000-00417.jpg	DAR 3: 342r	DAR 00003: 00342R
123018	MS-DAR-00003-000-00418.jpg	DAR 3: 342v	DAR 00003: 00342V
122430	MS-DAR-00003-000-00419.jpg	DAR 3: 343ar	DAR 00003: 00343AR
123020	MS-DAR-00003-000-00420.jpg	DAR 3: 343av	DAR 00003: 00343AV
122431	MS-DAR-00003-000-00421.jpg	DAR 3: 343r	DAR 00003: 00343R
123019	MS-DAR-00003-000-00422.jpg	DAR 3: 343v	DAR 00003: 00343V
122432	MS-DAR-00003-000-00423.jpg	DAR 3: 344ar	DAR 00003: 00344AR
123022	MS-DAR-00003-000-00424.jpg	DAR 3: 344av	DAR 00003: 00344AV
122433	MS-DAR-00003-000-00425.jpg	DAR 3: 344r	DAR 00003: 00344R
123021	MS-DAR-00003-000-00426.jpg	DAR 3: 344v	DAR 00003: 00344V
122434	MS-DAR-00003-000-00427.jpg	DAR 3: 345a[1]r	DAR 00003: 00345A 00001 R
123023	MS-DAR-00003-000-00428.jpg	DAR 3: 345a[1]v	DAR 00003: 00345A 00001 V
122435	MS-DAR-00003-000-00429.jpg	DAR 3: 345r	DAR 00003: 00345A 00001.5 R
123024	MS-DAR-00003-000-00430.jpg	DAR 3: 345v	DAR 00003: 00345A 00001.5 V
122436	MS-DAR-00003-000-00431.jpg	DAR 3: 345a[2]r	DAR 00003: 00345A 00002 R
123025	MS-DAR-00003-000-00432.jpg	DAR 3: 345a[2]v	DAR 00003: 00345A 00002 V
122437	MS-DAR-00003-000-00433.jpg	DAR 3: 346r	DAR 00003: 00346R
123026	MS-DAR-00003-000-00434.jpg	DAR 3: 346v	DAR 00003: 00346V
122438	MS-DAR-00003-000-00435.jpg	DAR 3: 347r	DAR 00003: 00347R
123027	MS-DAR-00003-000-00436.jpg	DAR 3: 347v	DAR 00003: 00347V
122439	MS-DAR-00003-000-00437.jpg	DAR 3: 347ar	DAR 00003: 00347_zAR
123028	MS-DAR-00003-000-00438.jpg	DAR 3: 347av	DAR 00003: 00347_zAV
122440	MS-DAR-00003-000-00439.jpg	DAR 3: 348r	DAR 00003: 00348R
123029	MS-DAR-00003-000-00440.jpg	DAR 3: 348v	DAR 00003: 00348V
122441	MS-DAR-00003-000-00441.jpg	DAR 3: 349ar	DAR 00003: 00349AR
123031	MS-DAR-00003-000-00442.jpg	DAR 3: 349av	DAR 00003: 00349AV
122442	MS-DAR-00003-000-00443.jpg	DAR 3: 349r	DAR 00003: 00349R
123030	MS-DAR-00003-000-00444.jpg	DAR 3: 349v	DAR 00003: 00349V
122443	MS-DAR-00003-000-00445.jpg	DAR 3: 350r	DAR 00003: 00350R
123032	MS-DAR-00003-000-00446.jpg	DAR 3: 350v	DAR 00003: 00350V
122444	MS-DAR-00003-000-00447.jpg	DAR 3: 351ar	DAR 00003: 00351AR
123034	MS-DAR-00003-000-00448.jpg	DAR 3: 351av	DAR 00003: 00351AV
122445	MS-DAR-00003-000-00449.jpg	DAR 3: 351r	DAR 00003: 00351R
123033	MS-DAR-00003-000-00450.jpg	DAR 3: 351v	DAR 00003: 00351V
122446	MS-DAR-00003-000-00451.jpg	DAR 3: 352ar	DAR 00003: 00352AR
123036	MS-DAR-00003-000-00452.jpg	DAR 3: 352av	DAR 00003: 00352AV
122447	MS-DAR-00003-000-00453.jpg	DAR 3: 352r	DAR 00003: 00352R
123035	MS-DAR-00003-000-00454.jpg	DAR 3: 352v	DAR 00003: 00352V
122448	MS-DAR-00003-000-00455.jpg	DAR 3: 353r	DAR 00003: 00353R
123037	MS-DAR-00003-000-00456.jpg	DAR 3: 353v	DAR 00003: 00353V
122449	MS-DAR-00003-000-00457.jpg	DAR 3: 354r	DAR 00003: 00354R
123038	MS-DAR-00003-000-00458.jpg	DAR 3: 354v	DAR 00003: 00354V
122450	MS-DAR-00003-000-00459.jpg	DAR 3: 355r	DAR 00003: 00355R
123039	MS-DAR-00003-000-00460.jpg	DAR 3: 355v	DAR 00003: 00355V
122451	MS-DAR-00003-000-00461.jpg	DAR 3: 356r	DAR 00003: 00356R
123040	MS-DAR-00003-000-00462.jpg	DAR 3: 356v	DAR 00003: 00356V
122452	MS-DAR-00003-000-00463.jpg	DAR 3: 356ar	DAR 00003: 00356_zAR
123041	MS-DAR-00003-000-00464.jpg	DAR 3: 356av	DAR 00003: 00356_zAV
122453	MS-DAR-00003-000-00465.jpg	DAR 3: 357r	DAR 00003: 00357R
123042	MS-DAR-00003-000-00466.jpg	DAR 3: 357v	DAR 00003: 00357V
122454	MS-DAR-00003-000-00467.jpg	DAR 3: 358r	DAR 00003: 00358R
123043	MS-DAR-00003-000-00468.jpg	DAR 3: 358v	DAR 00003: 00358V
122455	MS-DAR-00003-000-00469.jpg	DAR 3: 358ar	DAR 00003: 00358_zAR
123044	MS-DAR-00003-000-00470.jpg	DAR 3: 358av	DAR 00003: 00358_zAV
122456	MS-DAR-00003-000-00471.jpg	DAR 3: 359r	DAR 00003: 00359R
123045	MS-DAR-00003-000-00472.jpg	DAR 3: 359v	DAR 00003: 00359V
122457	MS-DAR-00003-000-00473.jpg	DAR 3: 360r	DAR 00003: 00360R
123046	MS-DAR-00003-000-00474.jpg	DAR 3: 360v	DAR 00003: 00360V
122458	MS-DAR-00003-000-00475.jpg	DAR 3: 361r	DAR 00003: 00361R
123047	MS-DAR-00003-000-00476.jpg	DAR 3: 361v	DAR 00003: 00361V
122459	MS-DAR-00003-000-00477.jpg	DAR 3: 362ar	DAR 00003: 00362AR
123049	MS-DAR-00003-000-00478.jpg	DAR 3: 362av	DAR 00003: 00362AV
122460	MS-DAR-00003-000-00479.jpg	DAR 3: 362r	DAR 00003: 00362R
123048	MS-DAR-00003-000-00480.jpg	DAR 3: 362v	DAR 00003: 00362V
122461	MS-DAR-00003-000-00481.jpg	DAR 3: 363r	DAR 00003: 00363R
123050	MS-DAR-00003-000-00482.jpg	DAR 3: 363v	DAR 00003: 00363V
122462	MS-DAR-00003-000-00483.jpg	DAR 3: 364r	DAR 00003: 00364R
123051	MS-DAR-00003-000-00484.jpg	DAR 3: 364v	DAR 00003: 00364V
122463	MS-DAR-00003-000-00485.jpg	DAR 3: 365r	DAR 00003: 00365R
123052	MS-DAR-00003-000-00486.jpg	DAR 3: 365v	DAR 00003: 00365V
122464	MS-DAR-00003-000-00487.jpg	DAR 3: 366r	DAR 00003: 00366R
123053	MS-DAR-00003-000-00488.jpg	DAR 3: 366v	DAR 00003: 00366V
122465	MS-DAR-00003-000-00489.jpg	DAR 3: 367ar	DAR 00003: 00367AR
123055	MS-DAR-00003-000-00490.jpg	DAR 3: 367av	DAR 00003: 00367AV
122466	MS-DAR-00003-000-00491.jpg	DAR 3: 367r	DAR 00003: 00367R
123054	MS-DAR-00003-000-00492.jpg	DAR 3: 367v	DAR 00003: 00367V
122467	MS-DAR-00003-000-00493.jpg	DAR 3: 368r	DAR 00003: 00368R
123056	MS-DAR-00003-000-00494.jpg	DAR 3: 368v	DAR 00003: 00368V
122468	MS-DAR-00003-000-00495.jpg	DAR 3: 368ar	DAR 00003: 00368_zAR
123057	MS-DAR-00003-000-00496.jpg	DAR 3: 368av	DAR 00003: 00368_zAV
122469	MS-DAR-00003-000-00497.jpg	DAR 3: 369r	DAR 00003: 00369R
123058	MS-DAR-00003-000-00498.jpg	DAR 3: 369v	DAR 00003: 00369V
122470	MS-DAR-00003-000-00499.jpg	DAR 3: 370r	DAR 00003: 00370R
123059	MS-DAR-00003-000-00500.jpg	DAR 3: 370v	DAR 00003: 00370V
122471	MS-DAR-00003-000-00501.jpg	DAR 3: 371ar	DAR 00003: 00371AR
123061	MS-DAR-00003-000-00502.jpg	DAR 3: 371av	DAR 00003: 00371AV
122472	MS-DAR-00003-000-00503.jpg	DAR 3: 371r	DAR 00003: 00371R
123060	MS-DAR-00003-000-00504.jpg	DAR 3: 371v	DAR 00003: 00371V
122473	MS-DAR-00003-000-00505.jpg	DAR 3: 372r	DAR 00003: 00372R
123062	MS-DAR-00003-000-00506.jpg	DAR 3: 372v	DAR 00003: 00372V
122474	MS-DAR-00003-000-00507.jpg	DAR 3: 373r	DAR 00003: 00373R
123063	MS-DAR-00003-000-00508.jpg	DAR 3: 373v	DAR 00003: 00373V
122475	MS-DAR-00003-000-00509.jpg	DAR 3: 374a[1]r	DAR 00003: 00374A 00001 R
123064	MS-DAR-00003-000-00510.jpg	DAR 3: 374a[1]v	DAR 00003: 00374A 00001 V
122476	MS-DAR-00003-000-00511.jpg	DAR 3: 374r	DAR 00003: 00374A 00001.5 R
123065	MS-DAR-00003-000-00512.jpg	DAR 3: 374v	DAR 00003: 00374A 00001.5 V
122477	MS-DAR-00003-000-00513.jpg	DAR 3: 374a[2]r	DAR 00003: 00374A 00002 R
123066	MS-DAR-00003-000-00514.jpg	DAR 3: 374a[2]v	DAR 00003: 00374A 00002 V
122478	MS-DAR-00003-000-00515.jpg	DAR 3: 375r	DAR 00003: 00375R
123067	MS-DAR-00003-000-00516.jpg	DAR 3: 375v	DAR 00003: 00375V
122479	MS-DAR-00003-000-00517.jpg	DAR 3: 375ar	DAR 00003: 00375_zAR
123068	MS-DAR-00003-000-00518.jpg	DAR 3: 375av	DAR 00003: 00375_zAV
122480	MS-DAR-00003-000-00519.jpg	DAR 3: 376r	DAR 00003: 00376R
123069	MS-DAR-00003-000-00520.jpg	DAR 3: 376v	DAR 00003: 00376V
122481	MS-DAR-00003-000-00521.jpg	DAR 3: 377r	DAR 00003: 00377R
123070	MS-DAR-00003-000-00522.jpg	DAR 3: 377v	DAR 00003: 00377V
122482	MS-DAR-00003-000-00523.jpg	DAR 3: 378r	DAR 00003: 00378R
123071	MS-DAR-00003-000-00524.jpg	DAR 3: 378v	DAR 00003: 00378V
122483	MS-DAR-00003-000-00525.jpg	DAR 3: 379r	DAR 00003: 00379R
123072	MS-DAR-00003-000-00526.jpg	DAR 3: 379v	DAR 00003: 00379V
122484	MS-DAR-00003-000-00527.jpg	DAR 3: 380r	DAR 00003: 00380R
123073	MS-DAR-00003-000-00528.jpg	DAR 3: 380v	DAR 00003: 00380V
122485	MS-DAR-00003-000-00529.jpg	DAR 3: 381br	DAR 00003: 00381 00000BR
123077	MS-DAR-00003-000-00530.jpg	DAR 3: 381bv	DAR 00003: 00381 00000BV
122486	MS-DAR-00003-000-00531.jpg	DAR 3: 381a[1]r	DAR 00003: 00381A 00001 R
123074	MS-DAR-00003-000-00532.jpg	DAR 3: 381a[1]v	DAR 00003: 00381A 00001 V
122487	MS-DAR-00003-000-00533.jpg	DAR 3: 381r	DAR 00003: 00381A 00001.5 R
123075	MS-DAR-00003-000-00534.jpg	DAR 3: 381v	DAR 00003: 00381A 00001.5 V
122488	MS-DAR-00003-000-00535.jpg	DAR 3: 381a[2]r	DAR 00003: 00381A 00002 R
123076	MS-DAR-00003-000-00536.jpg	DAR 3: 381a[2]v	DAR 00003: 00381A 00002 V
122489	MS-DAR-00003-000-00537.jpg	DAR 3: 382r	DAR 00003: 00382R
123078	MS-DAR-00003-000-00538.jpg	DAR 3: 382v	DAR 00003: 00382V
122490	MS-DAR-00003-000-00539.jpg	DAR 3: 383r	DAR 00003: 00383R
123079	MS-DAR-00003-000-00540.jpg	DAR 3: 383v	DAR 00003: 00383V
122491	MS-DAR-00003-000-00541.jpg	DAR 3: 384ar	DAR 00003: 00384AR
123081	MS-DAR-00003-000-00542.jpg	DAR 3: 384av	DAR 00003: 00384AV
122492	MS-DAR-00003-000-00543.jpg	DAR 3: 384br	DAR 00003: 00384BR
123082	MS-DAR-00003-000-00544.jpg	DAR 3: 384bv	DAR 00003: 00384BV
122493	MS-DAR-00003-000-00545.jpg	DAR 3: 384r	DAR 00003: 00384R
123080	MS-DAR-00003-000-00546.jpg	DAR 3: 384v	DAR 00003: 00384V
122494	MS-DAR-00003-000-00547.jpg	DAR 3: 385r	DAR 00003: 00385R
123083	MS-DAR-00003-000-00548.jpg	DAR 3: 385v	DAR 00003: 00385V
128275	MS-DAR-00003-000-00549.jpg	DAR 3: ibc	DAR 00003: 00999ibc
128276	MS-DAR-00003-000-00550.jpg	DAR 3: bc	DAR 00003: 00999z_bc
128277	MS-DAR-00003-000-00551.jpg	DAR 3: sp	DAR 00003: 00999z_sp
128560	MS-DAR-00004-000-00001.jpg	DAR 4: fc	DAR 00004: 00000fc
128561	MS-DAR-00004-000-00002.jpg	DAR 4: ifc	DAR 00004: 00000ifc
122495	MS-DAR-00004-000-00003.jpg	DAR 4: 385a[1]r	DAR 00004: 00385A 00001 R
123084	MS-DAR-00004-000-00004.jpg	DAR 4: 385a[1]v	DAR 00004: 00385A 00001 V
122496	MS-DAR-00004-000-00005.jpg	DAR 4: 385a[2]r	DAR 00004: 00385A 00002 R
123085	MS-DAR-00004-000-00006.jpg	DAR 4: 385a[2]v	DAR 00004: 00385A 00002 V
122497	MS-DAR-00004-000-00007.jpg	DAR 4: 385br	DAR 00004: 00385BR
123086	MS-DAR-00004-000-00008.jpg	DAR 4: 385bv	DAR 00004: 00385BV
122498	MS-DAR-00004-000-00009.jpg	DAR 4: 386r	DAR 00004: 00386R
123087	MS-DAR-00004-000-00010.jpg	DAR 4: 386v	DAR 00004: 00386V
122499	MS-DAR-00004-000-00011.jpg	DAR 4: 387r	DAR 00004: 00387R
123088	MS-DAR-00004-000-00012.jpg	DAR 4: 387v	DAR 00004: 00387V
122500	MS-DAR-00004-000-00013.jpg	DAR 4: 388r	DAR 00004: 00388R
123089	MS-DAR-00004-000-00014.jpg	DAR 4: 388v	DAR 00004: 00388V
122501	MS-DAR-00004-000-00015.jpg	DAR 4: 389r	DAR 00004: 00389R
123090	MS-DAR-00004-000-00016.jpg	DAR 4: 389v	DAR 00004: 00389V
122502	MS-DAR-00004-000-00017.jpg	DAR 4: 390r	DAR 00004: 00390R
123091	MS-DAR-00004-000-00018.jpg	DAR 4: 390v	DAR 00004: 00390V
122503	MS-DAR-00004-000-00019.jpg	DAR 4: 391r	DAR 00004: 00391R
123092	MS-DAR-00004-000-00020.jpg	DAR 4: 391v	DAR 00004: 00391V
122504	MS-DAR-00004-000-00021.jpg	DAR 4: 392r	DAR 00004: 00392R
123093	MS-DAR-00004-000-00022.jpg	DAR 4: 392v	DAR 00004: 00392V
122505	MS-DAR-00004-000-00023.jpg	DAR 4: 393r	DAR 00004: 00393R
123094	MS-DAR-00004-000-00024.jpg	DAR 4: 393v	DAR 00004: 00393V
122506	MS-DAR-00004-000-00025.jpg	DAR 4: 394r	DAR 00004: 00394R
123095	MS-DAR-00004-000-00026.jpg	DAR 4: 394v	DAR 00004: 00394V
122507	MS-DAR-00004-000-00027.jpg	DAR 4: 395r	DAR 00004: 00395R
123096	MS-DAR-00004-000-00028.jpg	DAR 4: 395v	DAR 00004: 00395V
122508	MS-DAR-00004-000-00029.jpg	DAR 4: 396r	DAR 00004: 00396R
123097	MS-DAR-00004-000-00030.jpg	DAR 4: 396v	DAR 00004: 00396V
122509	MS-DAR-00004-000-00031.jpg	DAR 4: 397ar	DAR 00004: 00397AR
123099	MS-DAR-00004-000-00032.jpg	DAR 4: 397av	DAR 00004: 00397AV
122510	MS-DAR-00004-000-00033.jpg	DAR 4: 397r	DAR 00004: 00397R
123098	MS-DAR-00004-000-00034.jpg	DAR 4: 397v	DAR 00004: 00397V
122511	MS-DAR-00004-000-00036.jpg	DAR 4: 398r	DAR 00004: 00398R
123100	MS-DAR-00004-000-00037.jpg	DAR 4: 398v	DAR 00004: 00398V
122512	MS-DAR-00004-000-00038.jpg	DAR 4: 398ar	DAR 00004: 00398_zAR
123101	MS-DAR-00004-000-00039.jpg	DAR 4: 398av	DAR 00004: 00398_zAV
122513	MS-DAR-00004-000-00040.jpg	DAR 4: 399r	DAR 00004: 00399R
123102	MS-DAR-00004-000-00041.jpg	DAR 4: 399v	DAR 00004: 00399V
122514	MS-DAR-00004-000-00042.jpg	DAR 4: 400a[1]r	DAR 00004: 00400A 00001 R
123103	MS-DAR-00004-000-00043.jpg	DAR 4: 400a[1]v	DAR 00004: 00400A 00001 V
122515	MS-DAR-00004-000-00044.jpg	DAR 4: 400r	DAR 00004: 00400A 00001.5 R
123104	MS-DAR-00004-000-00045.jpg	DAR 4: 400v	DAR 00004: 00400A 00001.5 V
122516	MS-DAR-00004-000-00046.jpg	DAR 4: 400a[2]r	DAR 00004: 00400A 00002 R
123105	MS-DAR-00004-000-00047.jpg	DAR 4: 400a[2]v	DAR 00004: 00400A 00002 V
122517	MS-DAR-00004-000-00048.jpg	DAR 4: 401r	DAR 00004: 00401R
123106	MS-DAR-00004-000-00049.jpg	DAR 4: 401v	DAR 00004: 00401V
122518	MS-DAR-00004-000-00050.jpg	DAR 4: 402r	DAR 00004: 00402R
123107	MS-DAR-00004-000-00051.jpg	DAR 4: 402v	DAR 00004: 00402V
122519	MS-DAR-00004-000-00052.jpg	DAR 4: 403r	DAR 00004: 00403R
123108	MS-DAR-00004-000-00053.jpg	DAR 4: 403v	DAR 00004: 00403V
122520	MS-DAR-00004-000-00054.jpg	DAR 4: 403ar	DAR 00004: 00403_zAR
123109	MS-DAR-00004-000-00055.jpg	DAR 4: 403av	DAR 00004: 00403_zAV
